date,data,cols
1990-03-22,0.756,0
1990-03-23,0.7503,0
1990-03-24,0.75,0
1990-03-25,0.7457,0
1990-03-26,0.752,0
1990-03-27,0.7552,0
1990-03-28,0.7546,0
1990-03-29,0.7565,0
1990-03-30,0.7577,0
1990-03-31,0.7585,0
1990-04-01,0.7587,0
1990-04-02,0.76,0
1990-04-03,0.7669,0
1990-04-04,0.7645,0
1990-04-05,0.7625,0
1990-04-06,0.7617,0
1990-04-07,0.7605,0
1990-04-08,0.764,0
1990-04-09,0.764,0
1990-04-10,0.7653,0
1990-04-11,0.7623,0
1990-04-12,0.7668,0
1990-04-13,0.766,0
1990-04-14,0.772,0
1990-04-15,0.7678,0
1990-04-16,0.7693,0
1990-04-17,0.7676,0
1990-04-18,0.771,0
1990-04-19,0.7718,0
1990-04-20,0.7775,0
1990-04-21,0.7725,0
1990-04-22,0.7751,0
1990-04-23,0.774,0
1990-04-24,0.7743,0
1990-04-25,0.775,0
1990-04-26,0.7756,0
1990-04-27,0.7792,0
1990-04-28,0.784,0
1990-04-29,0.7833,0
1990-04-30,0.7901,0
1990-05-01,0.7852,0
1990-05-02,0.7851,0
1990-05-03,0.7846,0
1990-05-04,0.7875,0
1990-05-05,0.7853,0
1990-05-06,0.7916,0
1990-05-07,0.7964,0
1990-05-08,0.7974,0
1990-05-09,0.799,0
1990-05-10,0.7974,0
1990-05-11,0.8025,0
1990-05-12,0.8066,0
1990-05-13,0.7965,0
1990-05-14,0.7913,0
1990-05-15,0.7804,0
1990-05-16,0.7815,0
1990-05-17,0.7899,0
1990-05-18,0.7915,0
1990-05-19,0.7819,0
1990-05-20,0.7838,0
1990-05-21,0.7839,0
1990-05-22,0.7858,0
1990-05-23,0.7859,0
1990-05-24,0.7792,0
1990-05-25,0.7897,0
1990-05-26,0.7916,0
1990-05-27,0.7938,0
1990-05-28,0.794,0
1990-05-29,0.7859,0
1990-05-30,0.785,0
1990-05-31,0.79,0
1990-06-01,0.7925,0
1990-06-02,0.7953,0
1990-06-03,0.7992,0
1990-06-04,0.7977,0
1990-06-05,0.8025,0
1990-06-06,0.8061,0
1990-06-07,0.8071,0
1990-06-08,0.8045,0
1990-06-09,0.807,0
1990-06-10,0.808,0
1990-06-11,0.8162,0
1990-06-12,0.8205,0
1990-06-13,0.8293,0
1990-06-14,0.833,0
1990-06-15,0.8311,0
1990-06-16,0.8302,0
1990-06-17,0.8325,0
1990-06-18,0.8168,0
1990-06-19,0.816,0
1990-06-20,0.8147,0
1990-06-21,0.8278,0
1990-06-22,0.8237,0
1990-06-23,0.8208,0
1990-06-24,0.8123,0
1990-06-25,0.817,0
1990-06-26,0.8187,0
1990-06-27,0.821,0
1990-06-28,0.8267,0
1990-06-29,0.8316,0
1990-06-30,0.8335,0
1990-07-01,0.8291,0
1990-07-02,0.8266,0
1990-07-03,0.8288,0
1990-07-04,0.8315,0
1990-07-05,0.8303,0
1990-07-06,0.831,0
1990-07-07,0.8267,0
1990-07-08,0.8254,0
1990-07-09,0.8311,0
1990-07-10,0.8298,0
1990-07-11,0.832,0
1990-07-12,0.833,0
1990-07-13,0.8351,0
1990-07-14,0.8337,0
1990-07-15,0.8265,0
1990-07-16,0.814,0
1990-07-17,0.8183,0
1990-07-18,0.7888,0
1990-07-19,0.787,0
1990-07-20,0.7775,0
1990-07-21,0.769,0
1990-07-22,0.782,0
1990-07-23,0.782,0
1990-07-24,0.778,0
1990-07-25,0.7804,0
1990-07-26,0.7833,0
1990-07-27,0.7812,0
1990-07-28,0.7835,0
1990-07-29,0.7821,0
1990-07-30,0.7848,0
1990-07-31,0.7837,0
1990-08-01,0.7765,0
1990-08-02,0.782,0
1990-08-03,0.787,0
1990-08-04,0.7785,0
1990-08-05,0.7781,0
1990-08-06,0.7794,0
1990-08-07,0.7725,0
1990-08-08,0.7707,0
1990-08-09,0.772,0
1990-08-10,0.7635,0
1990-08-11,0.7653,0
1990-08-12,0.7635,0
1990-08-13,0.7658,0
1990-08-14,0.7663,0
1990-08-15,0.7684,0
1990-08-16,0.7691,0
1990-08-17,0.7722,0
1990-08-18,0.774,0
1990-08-19,0.7768,0
1990-08-20,0.7773,0
1990-08-21,0.7692,0
1990-08-22,0.77,0
1990-08-23,0.7735,0
1990-08-24,0.7667,0
1990-08-25,0.7677,0
1990-08-26,0.766,0
1990-08-27,0.7581,0
1990-08-28,0.7675,0
1990-08-29,0.766,0
1990-08-30,0.7701,0
1990-08-31,0.771,0
1990-09-01,0.7734,0
1990-09-02,0.773,0
1990-09-03,0.774,0
1990-09-04,0.774,0
1990-09-05,0.7675,0
1990-09-06,0.77,0
1990-09-07,0.772,0
1990-09-08,0.7735,0
1990-09-09,0.7784,0
1990-09-10,0.7793,0
1990-09-11,0.7775,0
1990-09-12,0.7785,0
1990-09-13,0.7728,0
1990-09-14,0.7733,0
1990-09-15,0.7728,0
1990-09-16,0.7765,0
1990-09-17,0.781,0
1990-09-18,0.7889,0
1990-09-19,0.7817,0
1990-09-20,0.7778,0
1990-09-21,0.782,0
1990-09-22,0.7841,0
1990-09-23,0.7787,0
1990-09-24,0.776,0
1990-09-25,0.7812,0
1990-09-26,0.7836,0
1990-09-27,0.785,0
1990-09-28,0.7826,0
1990-09-29,0.782,0
1990-09-30,0.7817,0
1990-10-01,0.7765,0
1990-10-02,0.7787,0
1990-10-03,0.7816,0
1990-10-04,0.7796,0
1990-10-05,0.7793,0
1990-10-06,0.7809,0
1990-10-07,0.7875,0
1990-10-08,0.7869,0
1990-10-09,0.7886,0
1990-10-10,0.788,0
1990-10-11,0.7873,0
1990-10-12,0.788,0
1990-10-13,0.7838,0
1990-10-14,0.7833,0
1990-10-15,0.784,0
1990-10-16,0.7836,0
1990-10-17,0.7853,0
1990-10-18,0.7848,0
1990-10-19,0.7763,0
1990-10-20,0.7727,0
1990-10-21,0.7669,0
1990-10-22,0.7673,0
1990-10-23,0.7651,0
1990-10-24,0.7688,0
1990-10-25,0.7713,0
1990-10-26,0.7679,0
1990-10-27,0.7696,0
1990-10-28,0.7683,0
1990-10-29,0.7712,0
1990-10-30,0.773,0
1990-10-31,0.771,0
1990-11-01,0.7713,0
1990-11-02,0.7742,0
1990-11-03,0.775,0
1990-11-04,0.773,0
1990-11-05,0.775,0
1990-11-06,0.775,0
1990-11-07,0.7786,0
1990-11-08,0.7842,0
1990-11-09,0.786,0
1990-11-10,0.7846,0
1990-11-11,0.7857,0
1990-11-12,0.7871,0
1990-11-13,0.7818,0
1990-11-14,0.7844,0
1990-11-15,0.7803,0
1990-11-16,0.7799,0
1990-11-17,0.779,0
1990-11-18,0.7776,0
1990-11-19,0.7728,0
1990-11-20,0.7703,0
1990-11-21,0.775,0
1990-11-22,0.7741,0
1990-11-23,0.7768,0
1990-11-24,0.7795,0
1990-11-25,0.7792,0
1990-11-26,0.7788,0
1990-11-27,0.778,0
1990-11-28,0.7764,0
1990-11-29,0.7795,0
1990-11-30,0.7807,0
1990-12-01,0.7838,0
1990-12-02,0.783,0
1990-12-03,0.7838,0
1990-12-04,0.7791,0
1990-12-05,0.7788,0
1990-12-06,0.7835,0
1990-12-07,0.7834,0
1990-12-08,0.7825,0
1990-12-09,0.7824,0
1990-12-10,0.7765,0
1990-12-11,0.7715,0
1990-12-12,0.7565,0
1990-12-13,0.759,0
1990-12-14,0.7603,0
1990-12-15,0.7605,0
1990-12-16,0.7565,0
1990-12-17,0.7594,0
1990-12-18,0.7575,0
1990-12-19,0.76,0
1990-12-20,0.7603,0
1990-12-21,0.7507,0
1990-12-22,0.7515,0
1990-12-23,0.752,0
1990-12-24,0.755,0
1990-12-25,0.7548,0
1990-12-26,0.754,0
1990-12-27,0.7598,0
1990-12-28,0.763,0
1990-12-29,0.7631,0
1990-12-30,0.7641,0
1990-12-31,0.765,0
1991-01-01,0.7645,0
1991-01-02,0.765,0
1991-01-03,0.767,0
1991-01-04,0.7675,0
1991-01-05,0.767,0
1991-01-06,0.7651,0
1991-01-07,0.7643,0
1991-01-08,0.7642,0
1991-01-09,0.7651,0
1991-01-10,0.7665,0
1991-01-11,0.765,0
1991-01-12,0.7664,0
1991-01-13,0.7664,0
1991-01-14,0.77,0
1991-01-15,0.7738,0
1991-01-16,0.7755,0
1991-01-17,0.776,0
1991-01-18,0.773,0
1991-01-19,0.7785,0
1991-01-20,0.7755,0
1991-01-21,0.7738,0
1991-01-22,0.7751,0
1991-01-23,0.7758,0
1991-01-24,0.7761,0
1991-01-25,0.7792,0
1991-01-26,0.778,0
1991-01-27,0.7765,0
1991-01-28,0.779,0
1991-01-29,0.7802,0
1991-01-30,0.7822,0
1991-01-31,0.7835,0
1991-02-01,0.7825,0
1991-02-02,0.7835,0
1991-02-03,0.7839,0
1991-02-04,0.7825,0
1991-02-05,0.7821,0
1991-02-06,0.7785,0
1991-02-07,0.7776,0
1991-02-08,0.779,0
1991-02-09,0.7815,0
1991-02-10,0.784,0
1991-02-11,0.7871,0
1991-02-12,0.7855,0
1991-02-13,0.7845,0
1991-02-14,0.7841,0
1991-02-15,0.7845,0
1991-02-16,0.7842,0
1991-02-17,0.7852,0
1991-02-18,0.7781,0
1991-02-19,0.7848,0
1991-02-20,0.7856,0
1991-02-21,0.7867,0
1991-02-22,0.7905,0
1991-02-23,0.7878,0
1991-02-24,0.7896,0
1991-02-25,0.7958,0
1991-02-26,0.7963,0
1991-02-27,0.7995,0
1991-02-28,0.7957,0
1991-03-01,0.7974,0
1991-03-02,0.8011,0
1991-03-03,0.8002,0
1991-03-04,0.7961,0
1991-03-05,0.7935,0
1991-03-06,0.7965,0
1991-03-07,0.7971,0
1991-03-08,0.8004,0
1991-03-09,0.7953,0
1991-03-10,0.794,0
1991-03-11,0.796,0
1991-03-12,0.7934,0
1991-03-13,0.7955,0
1991-03-14,0.7943,0
1991-03-15,0.797,0
1991-03-16,0.8,0
1991-03-17,0.7955,0
1991-03-18,0.798,0
1991-03-19,0.7968,0
1991-03-20,0.795,0
1991-03-21,0.784,0
1991-03-22,0.7854,0
1991-03-23,0.7855,0
1991-03-24,0.7871,0
1991-03-25,0.7845,0
1991-03-26,0.7791,0
1991-03-27,0.7845,0
1991-03-28,0.7836,0
1991-03-29,0.7854,0
1991-03-30,0.7863,0
1991-03-31,0.7851,0
1991-04-01,0.7866,0
1991-04-02,0.7883,0
1991-04-03,0.789,0
1991-04-04,0.7911,0
1991-04-05,0.7915,0
1991-04-06,0.7918,0
1991-04-07,0.7888,0
1991-04-08,0.7868,0
1991-04-09,0.7844,0
1991-04-10,0.784,0
1991-04-11,0.7855,0
1991-04-12,0.7851,0
1991-04-13,0.7818,0
1991-04-14,0.7784,0
1991-04-15,0.7735,0
1991-04-16,0.7728,0
1991-04-17,0.772,0
1991-04-18,0.7711,0
1991-04-19,0.7705,0
1991-04-20,0.773,0
1991-04-21,0.7737,0
1991-04-22,0.7731,0
1991-04-23,0.7715,0
1991-04-24,0.767,0
1991-04-25,0.7604,0
1991-04-26,0.7601,0
1991-04-27,0.7608,0
1991-04-28,0.7624,0
1991-04-29,0.7597,0
1991-04-30,0.7593,0
1991-05-01,0.7565,0
1991-05-02,0.7572,0
1991-05-03,0.7641,0
1991-05-04,0.7551,0
1991-05-05,0.7564,0
1991-05-06,0.7465,0
1991-05-07,0.7365,0
1991-05-08,0.742,0
1991-05-09,0.7458,0
1991-05-10,0.7415,0
1991-05-11,0.7419,0
1991-05-12,0.743,0
1991-05-13,0.7504,0
1991-05-14,0.7513,0
1991-05-15,0.7449,0
1991-05-16,0.7398,0
1991-05-17,0.7383,0
1991-05-18,0.7443,0
1991-05-19,0.7431,0
1991-05-20,0.748,0
1991-05-21,0.7521,0
1991-05-22,0.7524,0
1991-05-23,0.749,0
1991-05-24,0.7457,0
1991-05-25,0.748,0
1991-05-26,0.751,0
1991-05-27,0.7481,0
1991-05-28,0.751,0
1991-05-29,0.7514,0
1991-05-30,0.7535,0
1991-05-31,0.754,0
1991-06-01,0.7541,0
1991-06-02,0.7572,0
1991-06-03,0.7558,0
1991-06-04,0.7534,0
1991-06-05,0.751,0
1991-06-06,0.7525,0
1991-06-07,0.7487,0
1991-06-08,0.7533,0
1991-06-09,0.7538,0
1991-06-10,0.7545,0
1991-06-11,0.7527,0
1991-06-12,0.7521,0
1991-06-13,0.7542,0
1991-06-14,0.7552,0
1991-06-15,0.7567,0
1991-06-16,0.7571,0
1991-06-17,0.7547,0
1991-06-18,0.7536,0
1991-06-19,0.7547,0
1991-06-20,0.7549,0
1991-06-21,0.7573,0
1991-06-22,0.7602,0
1991-06-23,0.7599,0
1991-06-24,0.7593,0
1991-06-25,0.7605,0
1991-06-26,0.7614,0
1991-06-27,0.7638,0
1991-06-28,0.7645,0
1991-06-29,0.7659,0
1991-06-30,0.767,0
1991-07-01,0.77,0
1991-07-02,0.7666,0
1991-07-03,0.7663,0
1991-07-04,0.7665,0
1991-07-05,0.7632,0
1991-07-06,0.7628,0
1991-07-07,0.7595,0
1991-07-08,0.7628,0
1991-07-09,0.7637,0
1991-07-10,0.7638,0
1991-07-11,0.7661,0
1991-07-12,0.765,0
1991-07-13,0.7667,0
1991-07-14,0.767,0
1991-07-15,0.7645,0
1991-07-16,0.7625,0
1991-07-17,0.757,0
1991-07-18,0.754,0
1991-07-19,0.7562,0
1991-07-20,0.7552,0
1991-07-21,0.7589,0
1991-07-22,0.7565,0
1991-07-23,0.7538,0
1991-07-24,0.7582,0
1991-07-25,0.7552,0
1991-07-26,0.7513,0
1991-07-27,0.7541,0
1991-07-28,0.7503,0
1991-07-29,0.7523,0
1991-07-30,0.7525,0
1991-07-31,0.7574,0
1991-08-01,0.7574,0
1991-08-02,0.7583,0
1991-08-03,0.7575,0
1991-08-04,0.7566,0
1991-08-05,0.7582,0
1991-08-06,0.7573,0
1991-08-07,0.7585,0
1991-08-08,0.758,0
1991-08-09,0.7582,0
1991-08-10,0.7568,0
1991-08-11,0.7574,0
1991-08-12,0.7575,0
1991-08-13,0.763,0
1991-08-14,0.7629,0
1991-08-15,0.763,0
1991-08-16,0.764,0
1991-08-17,0.7631,0
1991-08-18,0.7617,0
1991-08-19,0.7616,0
1991-08-20,0.7586,0
1991-08-21,0.7535,0
1991-08-22,0.7534,0
1991-08-23,0.7525,0
1991-08-24,0.7545,0
1991-08-25,0.7522,0
1991-08-26,0.7495,0
1991-08-27,0.7518,0
1991-08-28,0.7518,0
1991-08-29,0.75,0
1991-08-30,0.7465,0
1991-08-31,0.7471,0
1991-09-01,0.7477,0
1991-09-02,0.7469,0
1991-09-03,0.7421,0
1991-09-04,0.7444,0
1991-09-05,0.7447,0
1991-09-06,0.7436,0
1991-09-07,0.7466,0
1991-09-08,0.7441,0
1991-09-09,0.7463,0
1991-09-10,0.7456,0
1991-09-11,0.7469,0
1991-09-12,0.7441,0
1991-09-13,0.7432,0
1991-09-14,0.7443,0
1991-09-15,0.7455,0
1991-09-16,0.7465,0
1991-09-17,0.748,0
1991-09-18,0.7481,0
1991-09-19,0.746,0
1991-09-20,0.7437,0
1991-09-21,0.7438,0
1991-09-22,0.7437,0
1991-09-23,0.7441,0
1991-09-24,0.7443,0
1991-09-25,0.7439,0
1991-09-26,0.7414,0
1991-09-27,0.7363,0
1991-09-28,0.7372,0
1991-09-29,0.7287,0
1991-09-30,0.7182,0
1991-10-01,0.7187,0
1991-10-02,0.7211,0
1991-10-03,0.7203,0
1991-10-04,0.7255,0
1991-10-05,0.722,0
1991-10-06,0.7207,0
1991-10-07,0.7137,0
1991-10-08,0.7112,0
1991-10-09,0.7149,0
1991-10-10,0.7165,0
1991-10-11,0.717,0
1991-10-12,0.7156,0
1991-10-13,0.7174,0
1991-10-14,0.7181,0
1991-10-15,0.72,0
1991-10-16,0.72,0
1991-10-17,0.7128,0
1991-10-18,0.7183,0
1991-10-19,0.7225,0
1991-10-20,0.7254,0
1991-10-21,0.7331,0
1991-10-22,0.7311,0
1991-10-23,0.7302,0
1991-10-24,0.7317,0
1991-10-25,0.7325,0
1991-10-26,0.7235,0
1991-10-27,0.722,0
1991-10-28,0.7233,0
1991-10-29,0.7225,0
1991-10-30,0.7165,0
1991-10-31,0.713,0
1991-11-01,0.7139,0
1991-11-02,0.7141,0
1991-11-03,0.7165,0
1991-11-04,0.7205,0
1991-11-05,0.7194,0
1991-11-06,0.7208,0
1991-11-07,0.7176,0
1991-11-08,0.7222,0
1991-11-09,0.7223,0
1991-11-10,0.7224,0
1991-11-11,0.7196,0
1991-11-12,0.7187,0
1991-11-13,0.715,0
1991-11-14,0.7184,0
1991-11-15,0.7201,0
1991-11-16,0.7184,0
1991-11-17,0.7143,0
1991-11-18,0.691,0
1991-11-19,0.695,0
1991-11-20,0.6909,0
1991-11-21,0.6968,0
1991-11-22,0.689,0
1991-11-23,0.6935,0
1991-11-24,0.6936,0
1991-11-25,0.6881,0
1991-11-26,0.6842,0
1991-11-27,0.6881,0
1991-11-28,0.6839,0
1991-11-29,0.6843,0
1991-11-30,0.6893,0
1991-12-01,0.6822,0
1991-12-02,0.6843,0
1991-12-03,0.6829,0
1991-12-04,0.6887,0
1991-12-05,0.6916,0
1991-12-06,0.6924,0
1991-12-07,0.6934,0
1991-12-08,0.6942,0
1991-12-09,0.6902,0
1991-12-10,0.6873,0
1991-12-11,0.6881,0
1991-12-12,0.6894,0
1991-12-13,0.6916,0
1991-12-14,0.691,0
1991-12-15,0.6904,0
1991-12-16,0.6885,0
1991-12-17,0.6895,0
1991-12-18,0.6894,0
1991-12-19,0.689,0
1991-12-20,0.6818,0
1991-12-21,0.6735,0
1991-12-22,0.67,0
1991-12-23,0.669,0
1991-12-24,0.672,0
1991-12-25,0.6736,0
1991-12-26,0.6736,0
1991-12-27,0.6698,0
1991-12-28,0.6723,0
1991-12-29,0.669,0
1991-12-30,0.6655,0
1991-12-31,0.672,0
1992-01-01,0.672,0
1992-01-02,0.675,0
1992-01-03,0.6735,0
1992-01-04,0.6812,0
1992-01-05,0.6793,0
1992-01-06,0.6755,0
1992-01-07,0.6782,0
1992-01-08,0.6762,0
1992-01-09,0.6694,0
1992-01-10,0.67,0
1992-01-11,0.6705,0
1992-01-12,0.6764,0
1992-01-13,0.6774,0
1992-01-14,0.6871,0
1992-01-15,0.6864,0
1992-01-16,0.6878,0
1992-01-17,0.69,0
1992-01-18,0.6961,0
1992-01-19,0.694,0
1992-01-20,0.6955,0
1992-01-21,0.7052,0
1992-01-22,0.707,0
1992-01-23,0.7053,0
1992-01-24,0.7125,0
1992-01-25,0.7077,0
1992-01-26,0.7062,0
1992-01-27,0.701,0
1992-01-28,0.7044,0
1992-01-29,0.7067,0
1992-01-30,0.7108,0
1992-01-31,0.7031,0
1992-02-01,0.7051,0
1992-02-02,0.7096,0
1992-02-03,0.7137,0
1992-02-04,0.7157,0
1992-02-05,0.7147,0
1992-02-06,0.7035,0
1992-02-07,0.7052,0
1992-02-08,0.7089,0
1992-02-09,0.709,0
1992-02-10,0.7078,0
1992-02-11,0.7108,0
1992-02-12,0.7044,0
1992-02-13,0.697,0
1992-02-14,0.697,0
1992-02-15,0.7092,0
1992-02-16,0.7085,0
1992-02-17,0.7115,0
1992-02-18,0.7175,0
1992-02-19,0.7213,0
1992-02-20,0.7209,0
1992-02-21,0.7164,0
1992-02-22,0.7192,0
1992-02-23,0.7157,0
1992-02-24,0.7132,0
1992-02-25,0.721,0
1992-02-26,0.6982,0
1992-02-27,0.7026,0
1992-02-28,0.6993,0
1992-02-29,0.7005,0
1992-03-01,0.7055,0
1992-03-02,0.7021,0
1992-03-03,0.7021,0
1992-03-04,0.6912,0
1992-03-05,0.6925,0
1992-03-06,0.6934,0
1992-03-07,0.6948,0
1992-03-08,0.6941,0
1992-03-09,0.7001,0
1992-03-10,0.6984,0
1992-03-11,0.6862,0
1992-03-12,0.678,0
1992-03-13,0.6812,0
1992-03-14,0.675,0
1992-03-15,0.6733,0
1992-03-16,0.6683,0
1992-03-17,0.6745,0
1992-03-18,0.6763,0
1992-03-19,0.6795,0
1992-03-20,0.675,0
1992-03-21,0.6765,0
1992-03-22,0.6765,0
1992-03-23,0.6743,0
1992-03-24,0.6775,0
1992-03-25,0.6738,0
1992-03-26,0.6698,0
1992-03-27,0.6694,0
1992-03-28,0.6677,0
1992-03-29,0.6695,0
1992-03-30,0.6663,0
1992-03-31,0.6663,0
1992-04-01,0.6692,0
1992-04-02,0.6766,0
1992-04-03,0.6792,0
1992-04-04,0.6848,0
1992-04-05,0.6824,0
1992-04-06,0.6795,0
1992-04-07,0.6775,0
1992-04-08,0.6775,0
1992-04-09,0.68,0
1992-04-10,0.6787,0
1992-04-11,0.677,0
1992-04-12,0.677,0
1992-04-13,0.6775,0
1992-04-14,0.677,0
1992-04-15,0.678,0
1992-04-16,0.679,0
1992-04-17,0.6773,0
1992-04-18,0.6758,0
1992-04-19,0.6771,0
1992-04-20,0.688,0
1992-04-21,0.6895,0
1992-04-22,0.69,0
1992-04-23,0.688,0
1992-04-24,0.6866,0
1992-04-25,0.6795,0
1992-04-26,0.6805,0
1992-04-27,0.686,0
1992-04-28,0.6823,0
1992-04-29,0.678,0
1992-04-30,0.678,0
1992-05-01,0.6795,0
1992-05-02,0.6732,0
1992-05-03,0.6747,0
1992-05-04,0.6747,0
1992-05-05,0.6771,0
1992-05-06,0.6665,0
1992-05-07,0.669,0
1992-05-08,0.671,0
1992-05-09,0.6702,0
1992-05-10,0.666,0
1992-05-11,0.6707,0
1992-05-12,0.671,0
1992-05-13,0.668,0
1992-05-14,0.656,0
1992-05-15,0.6483,0
1992-05-16,0.6498,0
1992-05-17,0.658,0
1992-05-18,0.6555,0
1992-05-19,0.6494,0
1992-05-20,0.651,0
1992-05-21,0.646,0
1992-05-22,0.6497,0
1992-05-23,0.6508,0
1992-05-24,0.6512,0
1992-05-25,0.6496,0
1992-05-26,0.654,0
1992-05-27,0.655,0
1992-05-28,0.651,0
1992-05-29,0.6542,0
1992-05-30,0.65,0
1992-05-31,0.6475,0
1992-06-01,0.645,0
1992-06-02,0.645,0
1992-06-03,0.6475,0
1992-06-04,0.646,0
1992-06-05,0.6465,0
1992-06-06,0.6545,0
1992-06-07,0.655,0
1992-06-08,0.658,0
1992-06-09,0.659,0
1992-06-10,0.6613,0
1992-06-11,0.663,0
1992-06-12,0.662,0
1992-06-13,0.661,0
1992-06-14,0.6642,0
1992-06-15,0.668,0
1992-06-16,0.67,0
1992-06-17,0.669,0
1992-06-18,0.6693,0
1992-06-19,0.6671,0
1992-06-20,0.6661,0
1992-06-21,0.667,0
1992-06-22,0.6655,0
1992-06-23,0.674,0
1992-06-24,0.673,0
1992-06-25,0.676,0
1992-06-26,0.6727,0
1992-06-27,0.6737,0
1992-06-28,0.67,0
1992-06-29,0.6675,0
1992-06-30,0.6625,0
1992-07-01,0.6583,0
1992-07-02,0.6537,0
1992-07-03,0.6568,0
1992-07-04,0.663,0
1992-07-05,0.6618,0
1992-07-06,0.6615,0
1992-07-07,0.6608,0
1992-07-08,0.663,0
1992-07-09,0.6645,0
1992-07-10,0.662,0
1992-07-11,0.6598,0
1992-07-12,0.6584,0
1992-07-13,0.658,0
1992-07-14,0.666,0
1992-07-15,0.669,0
1992-07-16,0.671,0
1992-07-17,0.6665,0
1992-07-18,0.672,0
1992-07-19,0.671,0
1992-07-20,0.6712,0
1992-07-21,0.6715,0
1992-07-22,0.6728,0
1992-07-23,0.6727,0
1992-07-24,0.674,0
1992-07-25,0.679,0
1992-07-26,0.6785,0
1992-07-27,0.6792,0
1992-07-28,0.68,0
1992-07-29,0.6771,0
1992-07-30,0.6783,0
1992-07-31,0.6785,0
1992-08-01,0.6788,0
1992-08-02,0.674,0
1992-08-03,0.6762,0
1992-08-04,0.6783,0
1992-08-05,0.684,0
1992-08-06,0.6845,0
1992-08-07,0.686,0
1992-08-08,0.684,0
1992-08-09,0.6865,0
1992-08-10,0.6865,0
1992-08-11,0.6905,0
1992-08-12,0.6902,0
1992-08-13,0.6908,0
1992-08-14,0.69,0
1992-08-15,0.696,0
1992-08-16,0.701,0
1992-08-17,0.7034,0
1992-08-18,0.7025,0
1992-08-19,0.703,0
1992-08-20,0.708,0
1992-08-21,0.7085,0
1992-08-22,0.709,0
1992-08-23,0.7086,0
1992-08-24,0.7085,0
1992-08-25,0.7165,0
1992-08-26,0.715,0
1992-08-27,0.715,0
1992-08-28,0.7145,0
1992-08-29,0.715,0
1992-08-30,0.718,0
1992-08-31,0.7175,0
1992-09-01,0.718,0
1992-09-02,0.7148,0
1992-09-03,0.7115,0
1992-09-04,0.7085,0
1992-09-05,0.7115,0
1992-09-06,0.715,0
1992-09-07,0.7135,0
1992-09-08,0.7195,0
1992-09-09,0.7245,0
1992-09-10,0.7245,0
1992-09-11,0.7212,0
1992-09-12,0.712,0
1992-09-13,0.7147,0
1992-09-14,0.7058,0
1992-09-15,0.706,0
1992-09-16,0.714,0
1992-09-17,0.719,0
1992-09-18,0.717,0
1992-09-19,0.7142,0
1992-09-20,0.709,0
1992-09-21,0.7102,0
1992-09-22,0.7183,0
1992-09-23,0.718,0
1992-09-24,0.713,0
1992-09-25,0.7125,0
1992-09-26,0.7127,0
1992-09-27,0.7088,0
1992-09-28,0.7095,0
1992-09-29,0.7103,0
1992-09-30,0.7095,0
1992-10-01,0.711,0
1992-10-02,0.7113,0
1992-10-03,0.7047,0
1992-10-04,0.699,0
1992-10-05,0.7015,0
1992-10-06,0.7033,0
1992-10-07,0.7045,0
1992-10-08,0.7125,0
1992-10-09,0.724,0
1992-10-10,0.7227,0
1992-10-11,0.7235,0
1992-10-12,0.7215,0
